filename,label
/home/hayade/project/filter/data/train/4/51105.png,4
/home/hayade/project/filter/data/train/4/31299.png,4
/home/hayade/project/filter/data/train/4/47274.png,4
/home/hayade/project/filter/data/train/4/43379.png,4
/home/hayade/project/filter/data/train/4/41484.png,4
/home/hayade/project/filter/data/train/4/23398.png,4
/home/hayade/project/filter/data/train/4/24344.png,4
/home/hayade/project/filter/data/train/4/53670.png,4
/home/hayade/project/filter/data/train/4/20133.png,4
/home/hayade/project/filter/data/train/4/52307.png,4
/home/hayade/project/filter/data/train/4/21653.png,4
/home/hayade/project/filter/data/train/4/2160.png,4
/home/hayade/project/filter/data/train/4/20918.png,4
/home/hayade/project/filter/data/train/4/2584.png,4
/home/hayade/project/filter/data/train/4/15583.png,4
/home/hayade/project/filter/data/train/4/5598.png,4
/home/hayade/project/filter/data/train/4/58467.png,4
/home/hayade/project/filter/data/train/4/40710.png,4
/home/hayade/project/filter/data/train/4/47741.png,4
/home/hayade/project/filter/data/train/4/7456.png,4
/home/hayade/project/filter/data/train/4/2750.png,4
/home/hayade/project/filter/data/train/4/18984.png,4
/home/hayade/project/filter/data/train/4/59419.png,4
/home/hayade/project/filter/data/train/4/27371.png,4
/home/hayade/project/filter/data/train/4/46797.png,4
/home/hayade/project/filter/data/train/4/48805.png,4
/home/hayade/project/filter/data/train/4/31716.png,4
/home/hayade/project/filter/data/train/4/44882.png,4
/home/hayade/project/filter/data/train/4/36708.png,4
/home/hayade/project/filter/data/train/4/25364.png,4
/home/hayade/project/filter/data/train/4/47277.png,4
/home/hayade/project/filter/data/train/4/19517.png,4
/home/hayade/project/filter/data/train/4/50820.png,4
/home/hayade/project/filter/data/train/4/57961.png,4
/home/hayade/project/filter/data/train/4/21953.png,4
/home/hayade/project/filter/data/train/4/50236.png,4
/home/hayade/project/filter/data/train/4/19333.png,4
/home/hayade/project/filter/data/train/4/31995.png,4
/home/hayade/project/filter/data/train/4/45098.png,4
/home/hayade/project/filter/data/train/4/45715.png,4
/home/hayade/project/filter/data/train/4/29537.png,4
/home/hayade/project/filter/data/train/4/45383.png,4
/home/hayade/project/filter/data/train/4/11999.png,4
/home/hayade/project/filter/data/train/4/1132.png,4
/home/hayade/project/filter/data/train/4/4927.png,4
/home/hayade/project/filter/data/train/4/44431.png,4
/home/hayade/project/filter/data/train/4/12134.png,4
/home/hayade/project/filter/data/train/4/18860.png,4
/home/hayade/project/filter/data/train/4/52561.png,4
/home/hayade/project/filter/data/train/4/3859.png,4
/home/hayade/project/filter/data/train/4/4086.png,4
/home/hayade/project/filter/data/train/4/28338.png,4
/home/hayade/project/filter/data/train/4/55844.png,4
/home/hayade/project/filter/data/train/4/50992.png,4
/home/hayade/project/filter/data/train/4/35174.png,4
/home/hayade/project/filter/data/train/4/21286.png,4
/home/hayade/project/filter/data/train/4/29290.png,4
/home/hayade/project/filter/data/train/4/18511.png,4
/home/hayade/project/filter/data/train/4/55078.png,4
/home/hayade/project/filter/data/train/4/23900.png,4
/home/hayade/project/filter/data/train/4/56150.png,4
/home/hayade/project/filter/data/train/4/42345.png,4
/home/hayade/project/filter/data/train/4/15475.png,4
/home/hayade/project/filter/data/train/4/13944.png,4
/home/hayade/project/filter/data/train/4/50545.png,4
/home/hayade/project/filter/data/train/4/18736.png,4
/home/hayade/project/filter/data/train/4/26401.png,4
/home/hayade/project/filter/data/train/4/54905.png,4
/home/hayade/project/filter/data/train/4/22360.png,4
/home/hayade/project/filter/data/train/4/20184.png,4
/home/hayade/project/filter/data/train/4/50978.png,4
/home/hayade/project/filter/data/train/4/37289.png,4
/home/hayade/project/filter/data/train/4/24803.png,4
/home/hayade/project/filter/data/train/4/48597.png,4
/home/hayade/project/filter/data/train/4/11259.png,4
/home/hayade/project/filter/data/train/4/14584.png,4
/home/hayade/project/filter/data/train/4/44652.png,4
/home/hayade/project/filter/data/train/4/30058.png,4
/home/hayade/project/filter/data/train/4/763.png,4
/home/hayade/project/filter/data/train/4/27833.png,4
/home/hayade/project/filter/data/train/4/49268.png,4
/home/hayade/project/filter/data/train/4/1251.png,4
/home/hayade/project/filter/data/train/4/7139.png,4
/home/hayade/project/filter/data/train/4/48855.png,4
/home/hayade/project/filter/data/train/4/30979.png,4
/home/hayade/project/filter/data/train/4/54350.png,4
/home/hayade/project/filter/data/train/4/27726.png,4
/home/hayade/project/filter/data/train/4/10645.png,4
/home/hayade/project/filter/data/train/4/42482.png,4
/home/hayade/project/filter/data/train/4/5325.png,4
/home/hayade/project/filter/data/train/4/849.png,4
/home/hayade/project/filter/data/train/4/21400.png,4
/home/hayade/project/filter/data/train/4/47050.png,4
/home/hayade/project/filter/data/train/4/7821.png,4
/home/hayade/project/filter/data/train/4/51744.png,4
/home/hayade/project/filter/data/train/4/24518.png,4
/home/hayade/project/filter/data/train/4/36130.png,4
/home/hayade/project/filter/data/train/4/27780.png,4
/home/hayade/project/filter/data/train/4/17916.png,4
/home/hayade/project/filter/data/train/4/24342.png,4
/home/hayade/project/filter/data/train/4/53737.png,4
/home/hayade/project/filter/data/train/4/36180.png,4
/home/hayade/project/filter/data/train/4/39920.png,4
/home/hayade/project/filter/data/train/4/12826.png,4
/home/hayade/project/filter/data/train/4/614.png,4
/home/hayade/project/filter/data/train/4/4884.png,4
/home/hayade/project/filter/data/train/4/9137.png,4
/home/hayade/project/filter/data/train/4/7546.png,4
/home/hayade/project/filter/data/train/4/16011.png,4
/home/hayade/project/filter/data/train/4/57827.png,4
/home/hayade/project/filter/data/train/4/47004.png,4
/home/hayade/project/filter/data/train/4/0.png,4
/home/hayade/project/filter/data/train/4/30215.png,4
/home/hayade/project/filter/data/train/4/44085.png,4
/home/hayade/project/filter/data/train/4/4802.png,4
/home/hayade/project/filter/data/train/4/8122.png,4
/home/hayade/project/filter/data/train/4/21712.png,4
/home/hayade/project/filter/data/train/4/54194.png,4
/home/hayade/project/filter/data/train/4/13796.png,4
/home/hayade/project/filter/data/train/4/53836.png,4
/home/hayade/project/filter/data/train/4/36686.png,4
/home/hayade/project/filter/data/train/4/8173.png,4
/home/hayade/project/filter/data/train/4/22137.png,4
/home/hayade/project/filter/data/train/4/11201.png,4
/home/hayade/project/filter/data/train/4/40539.png,4
/home/hayade/project/filter/data/train/4/41616.png,4
/home/hayade/project/filter/data/train/4/29095.png,4
/home/hayade/project/filter/data/train/4/19398.png,4
/home/hayade/project/filter/data/train/4/59327.png,4
/home/hayade/project/filter/data/train/4/25373.png,4
/home/hayade/project/filter/data/train/4/24225.png,4
/home/hayade/project/filter/data/train/4/12197.png,4
/home/hayade/project/filter/data/train/4/26683.png,4
/home/hayade/project/filter/data/train/4/53003.png,4
/home/hayade/project/filter/data/train/4/48360.png,4
/home/hayade/project/filter/data/train/4/24241.png,4
/home/hayade/project/filter/data/train/4/30658.png,4
/home/hayade/project/filter/data/train/4/48960.png,4
/home/hayade/project/filter/data/train/4/28343.png,4
/home/hayade/project/filter/data/train/4/8137.png,4
/home/hayade/project/filter/data/train/4/38347.png,4
/home/hayade/project/filter/data/train/4/54822.png,4
/home/hayade/project/filter/data/train/4/14624.png,4
/home/hayade/project/filter/data/train/4/11697.png,4
/home/hayade/project/filter/data/train/4/30839.png,4
/home/hayade/project/filter/data/train/4/56380.png,4
/home/hayade/project/filter/data/train/4/11276.png,4
/home/hayade/project/filter/data/train/4/57164.png,4
/home/hayade/project/filter/data/train/4/55363.png,4
/home/hayade/project/filter/data/train/4/22635.png,4
/home/hayade/project/filter/data/train/4/13031.png,4
/home/hayade/project/filter/data/train/4/28292.png,4
/home/hayade/project/filter/data/train/4/36623.png,4
/home/hayade/project/filter/data/train/4/15843.png,4
/home/hayade/project/filter/data/train/4/28426.png,4
/home/hayade/project/filter/data/train/4/7998.png,4
/home/hayade/project/filter/data/train/4/13622.png,4
/home/hayade/project/filter/data/train/4/12343.png,4
/home/hayade/project/filter/data/train/4/49084.png,4
/home/hayade/project/filter/data/train/4/3157.png,4
/home/hayade/project/filter/data/train/4/21456.png,4
/home/hayade/project/filter/data/train/4/30099.png,4
/home/hayade/project/filter/data/train/4/7034.png,4
/home/hayade/project/filter/data/train/4/59295.png,4
/home/hayade/project/filter/data/train/4/14110.png,4
/home/hayade/project/filter/data/train/4/31996.png,4
/home/hayade/project/filter/data/train/4/36230.png,4
/home/hayade/project/filter/data/train/4/56523.png,4
/home/hayade/project/filter/data/train/4/40060.png,4
/home/hayade/project/filter/data/train/4/43202.png,4
/home/hayade/project/filter/data/train/4/31568.png,4
/home/hayade/project/filter/data/train/4/7015.png,4
/home/hayade/project/filter/data/train/4/26727.png,4
/home/hayade/project/filter/data/train/4/48322.png,4
/home/hayade/project/filter/data/train/4/38128.png,4
/home/hayade/project/filter/data/train/4/5612.png,4
/home/hayade/project/filter/data/train/4/59375.png,4
/home/hayade/project/filter/data/train/4/49731.png,4
/home/hayade/project/filter/data/train/4/19488.png,4
/home/hayade/project/filter/data/train/4/1685.png,4
/home/hayade/project/filter/data/train/4/52346.png,4
/home/hayade/project/filter/data/train/4/15682.png,4
/home/hayade/project/filter/data/train/4/9675.png,4
/home/hayade/project/filter/data/train/4/11604.png,4
/home/hayade/project/filter/data/train/4/51777.png,4
/home/hayade/project/filter/data/train/4/16422.png,4
/home/hayade/project/filter/data/train/4/50696.png,4
/home/hayade/project/filter/data/train/4/54623.png,4
/home/hayade/project/filter/data/train/4/48723.png,4
/home/hayade/project/filter/data/train/4/50369.png,4
/home/hayade/project/filter/data/train/4/5826.png,4
/home/hayade/project/filter/data/train/4/23344.png,4
/home/hayade/project/filter/data/train/4/31533.png,4
/home/hayade/project/filter/data/train/4/12605.png,4
/home/hayade/project/filter/data/train/4/3266.png,4
/home/hayade/project/filter/data/train/4/36103.png,4
/home/hayade/project/filter/data/train/4/2587.png,4
/home/hayade/project/filter/data/train/4/8776.png,4
/home/hayade/project/filter/data/train/4/40263.png,4
/home/hayade/project/filter/data/train/4/11820.png,4
/home/hayade/project/filter/data/train/4/8280.png,4
/home/hayade/project/filter/data/train/4/29196.png,4
/home/hayade/project/filter/data/train/4/12724.png,4
/home/hayade/project/filter/data/train/4/56624.png,4
/home/hayade/project/filter/data/train/4/50338.png,4
/home/hayade/project/filter/data/train/4/30767.png,4
/home/hayade/project/filter/data/train/4/59060.png,4
/home/hayade/project/filter/data/train/4/46847.png,4
/home/hayade/project/filter/data/train/4/36205.png,4
/home/hayade/project/filter/data/train/4/12478.png,4
/home/hayade/project/filter/data/train/4/20482.png,4
/home/hayade/project/filter/data/train/4/22244.png,4
/home/hayade/project/filter/data/train/4/30246.png,4
/home/hayade/project/filter/data/train/4/22712.png,4
/home/hayade/project/filter/data/train/4/16918.png,4
/home/hayade/project/filter/data/train/4/4677.png,4
/home/hayade/project/filter/data/train/4/44224.png,4
/home/hayade/project/filter/data/train/4/9618.png,4
/home/hayade/project/filter/data/train/4/49392.png,4
/home/hayade/project/filter/data/train/4/56473.png,4
/home/hayade/project/filter/data/train/4/46136.png,4
/home/hayade/project/filter/data/train/4/29859.png,4
/home/hayade/project/filter/data/train/4/57304.png,4
/home/hayade/project/filter/data/train/4/10887.png,4
/home/hayade/project/filter/data/train/4/44023.png,4
/home/hayade/project/filter/data/train/4/22929.png,4
/home/hayade/project/filter/data/train/4/24919.png,4
/home/hayade/project/filter/data/train/4/3390.png,4
/home/hayade/project/filter/data/train/4/32503.png,4
/home/hayade/project/filter/data/train/4/4729.png,4
/home/hayade/project/filter/data/train/4/13467.png,4
/home/hayade/project/filter/data/train/4/50579.png,4
/home/hayade/project/filter/data/train/4/41069.png,4
/home/hayade/project/filter/data/train/4/13309.png,4
/home/hayade/project/filter/data/train/4/33102.png,4
/home/hayade/project/filter/data/train/4/30592.png,4
/home/hayade/project/filter/data/train/4/47960.png,4
/home/hayade/project/filter/data/train/4/49220.png,4
/home/hayade/project/filter/data/train/4/46471.png,4
/home/hayade/project/filter/data/train/4/50404.png,4
/home/hayade/project/filter/data/train/4/37872.png,4
/home/hayade/project/filter/data/train/4/10703.png,4
/home/hayade/project/filter/data/train/4/7480.png,4
/home/hayade/project/filter/data/train/4/31459.png,4
/home/hayade/project/filter/data/train/4/12639.png,4
/home/hayade/project/filter/data/train/4/40946.png,4
/home/hayade/project/filter/data/train/4/46007.png,4
/home/hayade/project/filter/data/train/4/16431.png,4
/home/hayade/project/filter/data/train/4/19576.png,4
/home/hayade/project/filter/data/train/4/48788.png,4
/home/hayade/project/filter/data/train/4/7341.png,4
/home/hayade/project/filter/data/train/4/37936.png,4
/home/hayade/project/filter/data/train/4/34529.png,4
/home/hayade/project/filter/data/train/4/51762.png,4
/home/hayade/project/filter/data/train/4/22568.png,4
/home/hayade/project/filter/data/train/4/41290.png,4
/home/hayade/project/filter/data/train/4/35319.png,4
/home/hayade/project/filter/data/train/4/59789.png,4
/home/hayade/project/filter/data/train/4/9933.png,4
/home/hayade/project/filter/data/train/4/35743.png,4
/home/hayade/project/filter/data/train/4/49699.png,4
/home/hayade/project/filter/data/train/4/8829.png,4
/home/hayade/project/filter/data/train/4/9533.png,4
/home/hayade/project/filter/data/train/4/4567.png,4
/home/hayade/project/filter/data/train/4/57988.png,4
/home/hayade/project/filter/data/train/4/13000.png,4
/home/hayade/project/filter/data/train/4/4225.png,4
/home/hayade/project/filter/data/train/4/24180.png,4
/home/hayade/project/filter/data/train/4/6931.png,4
/home/hayade/project/filter/data/train/4/27573.png,4
/home/hayade/project/filter/data/train/4/32843.png,4
/home/hayade/project/filter/data/train/4/17152.png,4
/home/hayade/project/filter/data/train/4/53869.png,4
/home/hayade/project/filter/data/train/4/53578.png,4
/home/hayade/project/filter/data/train/4/2516.png,4
/home/hayade/project/filter/data/train/4/6059.png,4
/home/hayade/project/filter/data/train/4/46224.png,4
/home/hayade/project/filter/data/train/4/49466.png,4
/home/hayade/project/filter/data/train/4/52730.png,4
/home/hayade/project/filter/data/train/4/45870.png,4
/home/hayade/project/filter/data/train/4/12065.png,4
/home/hayade/project/filter/data/train/4/23962.png,4
/home/hayade/project/filter/data/train/4/15899.png,4
/home/hayade/project/filter/data/train/4/28455.png,4
/home/hayade/project/filter/data/train/4/21516.png,4
/home/hayade/project/filter/data/train/4/30429.png,4
/home/hayade/project/filter/data/train/4/46949.png,4
/home/hayade/project/filter/data/train/4/14959.png,4
/home/hayade/project/filter/data/train/4/5520.png,4
/home/hayade/project/filter/data/train/4/24115.png,4
/home/hayade/project/filter/data/train/4/52495.png,4
/home/hayade/project/filter/data/train/4/54220.png,4
/home/hayade/project/filter/data/train/4/47402.png,4
/home/hayade/project/filter/data/train/4/52616.png,4
/home/hayade/project/filter/data/train/4/4619.png,4
/home/hayade/project/filter/data/train/4/28219.png,4
/home/hayade/project/filter/data/train/4/21101.png,4
/home/hayade/project/filter/data/train/4/53977.png,4
/home/hayade/project/filter/data/train/4/29966.png,4
/home/hayade/project/filter/data/train/4/1265.png,4
/home/hayade/project/filter/data/train/4/26867.png,4
/home/hayade/project/filter/data/train/4/46416.png,4
/home/hayade/project/filter/data/train/4/16175.png,4
/home/hayade/project/filter/data/train/4/53684.png,4
/home/hayade/project/filter/data/train/4/48611.png,4
/home/hayade/project/filter/data/train/4/51498.png,4
/home/hayade/project/filter/data/train/4/27518.png,4
/home/hayade/project/filter/data/train/4/17182.png,4
/home/hayade/project/filter/data/train/4/54176.png,4
/home/hayade/project/filter/data/train/4/2332.png,4
/home/hayade/project/filter/data/train/4/6334.png,4
/home/hayade/project/filter/data/train/4/52366.png,4
/home/hayade/project/filter/data/train/4/27221.png,4
/home/hayade/project/filter/data/train/4/38275.png,4
/home/hayade/project/filter/data/train/4/35306.png,4
/home/hayade/project/filter/data/train/4/22881.png,4
/home/hayade/project/filter/data/train/4/48506.png,4
/home/hayade/project/filter/data/train/4/47577.png,4
/home/hayade/project/filter/data/train/4/34518.png,4
/home/hayade/project/filter/data/train/4/37229.png,4
/home/hayade/project/filter/data/train/4/7500.png,4
/home/hayade/project/filter/data/train/4/59543.png,4
/home/hayade/project/filter/data/train/4/9821.png,4
/home/hayade/project/filter/data/train/4/43899.png,4
/home/hayade/project/filter/data/train/4/4961.png,4
/home/hayade/project/filter/data/train/4/22394.png,4
/home/hayade/project/filter/data/train/4/24121.png,4
/home/hayade/project/filter/data/train/4/34267.png,4
/home/hayade/project/filter/data/train/4/58183.png,4
/home/hayade/project/filter/data/train/4/19276.png,4
/home/hayade/project/filter/data/train/4/32874.png,4
/home/hayade/project/filter/data/train/4/30390.png,4
/home/hayade/project/filter/data/train/4/47947.png,4
/home/hayade/project/filter/data/train/4/25722.png,4
/home/hayade/project/filter/data/train/4/10431.png,4
/home/hayade/project/filter/data/train/4/13255.png,4
/home/hayade/project/filter/data/train/4/11091.png,4
/home/hayade/project/filter/data/train/4/59574.png,4
/home/hayade/project/filter/data/train/4/24341.png,4
/home/hayade/project/filter/data/train/4/23451.png,4
/home/hayade/project/filter/data/train/4/31320.png,4
/home/hayade/project/filter/data/train/4/10916.png,4
/home/hayade/project/filter/data/train/4/12805.png,4
/home/hayade/project/filter/data/train/4/39812.png,4
/home/hayade/project/filter/data/train/4/34594.png,4
/home/hayade/project/filter/data/train/4/42806.png,4
/home/hayade/project/filter/data/train/4/6615.png,4
/home/hayade/project/filter/data/train/4/42994.png,4
/home/hayade/project/filter/data/train/4/4592.png,4
/home/hayade/project/filter/data/train/4/58680.png,4
/home/hayade/project/filter/data/train/4/42693.png,4
/home/hayade/project/filter/data/train/4/736.png,4
/home/hayade/project/filter/data/train/4/2359.png,4
/home/hayade/project/filter/data/train/4/1861.png,4
/home/hayade/project/filter/data/train/4/52087.png,4
/home/hayade/project/filter/data/train/4/19375.png,4
/home/hayade/project/filter/data/train/4/24394.png,4
/home/hayade/project/filter/data/train/4/49173.png,4
/home/hayade/project/filter/data/train/4/30145.png,4
/home/hayade/project/filter/data/train/4/31337.png,4
/home/hayade/project/filter/data/train/4/57712.png,4
/home/hayade/project/filter/data/train/4/25340.png,4
/home/hayade/project/filter/data/train/4/50707.png,4
/home/hayade/project/filter/data/train/4/28737.png,4
/home/hayade/project/filter/data/train/4/1377.png,4
/home/hayade/project/filter/data/train/4/53647.png,4
/home/hayade/project/filter/data/train/4/35046.png,4
/home/hayade/project/filter/data/train/4/21335.png,4
/home/hayade/project/filter/data/train/4/2044.png,4
/home/hayade/project/filter/data/train/4/9446.png,4
/home/hayade/project/filter/data/train/4/15431.png,4
/home/hayade/project/filter/data/train/4/23100.png,4
/home/hayade/project/filter/data/train/4/11988.png,4
/home/hayade/project/filter/data/train/4/18476.png,4
/home/hayade/project/filter/data/train/4/23735.png,4
/home/hayade/project/filter/data/train/4/25503.png,4
/home/hayade/project/filter/data/train/4/15139.png,4
/home/hayade/project/filter/data/train/4/26886.png,4
/home/hayade/project/filter/data/train/4/37362.png,4
/home/hayade/project/filter/data/train/4/25548.png,4
/home/hayade/project/filter/data/train/4/52767.png,4
/home/hayade/project/filter/data/train/4/24393.png,4
/home/hayade/project/filter/data/train/4/37168.png,4
/home/hayade/project/filter/data/train/4/13406.png,4
/home/hayade/project/filter/data/train/4/30484.png,4
/home/hayade/project/filter/data/train/4/40128.png,4
/home/hayade/project/filter/data/train/4/2898.png,4
/home/hayade/project/filter/data/train/4/20420.png,4
/home/hayade/project/filter/data/train/4/37020.png,4
/home/hayade/project/filter/data/train/4/21840.png,4
/home/hayade/project/filter/data/train/4/32171.png,4
/home/hayade/project/filter/data/train/4/51720.png,4
/home/hayade/project/filter/data/train/4/40774.png,4
/home/hayade/project/filter/data/train/4/22812.png,4
/home/hayade/project/filter/data/train/4/54002.png,4
/home/hayade/project/filter/data/train/4/48435.png,4
/home/hayade/project/filter/data/train/4/45555.png,4
/home/hayade/project/filter/data/train/4/29924.png,4
/home/hayade/project/filter/data/train/4/54210.png,4
/home/hayade/project/filter/data/train/4/30255.png,4
/home/hayade/project/filter/data/train/4/40107.png,4
/home/hayade/project/filter/data/train/4/6634.png,4
/home/hayade/project/filter/data/train/4/33765.png,4
/home/hayade/project/filter/data/train/4/50666.png,4
/home/hayade/project/filter/data/train/4/51040.png,4
/home/hayade/project/filter/data/train/4/52545.png,4
/home/hayade/project/filter/data/train/4/20020.png,4
/home/hayade/project/filter/data/train/4/49560.png,4
/home/hayade/project/filter/data/train/4/41893.png,4
/home/hayade/project/filter/data/train/4/53879.png,4
/home/hayade/project/filter/data/train/4/58845.png,4
/home/hayade/project/filter/data/train/4/51266.png,4
/home/hayade/project/filter/data/train/4/58447.png,4
/home/hayade/project/filter/data/train/4/34472.png,4
/home/hayade/project/filter/data/train/4/46362.png,4
/home/hayade/project/filter/data/train/4/11741.png,4
/home/hayade/project/filter/data/train/4/55037.png,4
/home/hayade/project/filter/data/train/4/20451.png,4
/home/hayade/project/filter/data/train/4/15209.png,4
/home/hayade/project/filter/data/train/4/23575.png,4
/home/hayade/project/filter/data/train/4/46047.png,4
/home/hayade/project/filter/data/train/4/48013.png,4
/home/hayade/project/filter/data/train/4/18932.png,4
/home/hayade/project/filter/data/train/4/27110.png,4
/home/hayade/project/filter/data/train/4/260.png,4
/home/hayade/project/filter/data/train/4/15163.png,4
/home/hayade/project/filter/data/train/4/49902.png,4
/home/hayade/project/filter/data/train/4/2737.png,4
/home/hayade/project/filter/data/train/4/52386.png,4
/home/hayade/project/filter/data/train/4/40757.png,4
/home/hayade/project/filter/data/train/4/22031.png,4
/home/hayade/project/filter/data/train/4/20619.png,4
/home/hayade/project/filter/data/train/4/5562.png,4
/home/hayade/project/filter/data/train/4/21031.png,4
/home/hayade/project/filter/data/train/4/21007.png,4
